WellId,WellValueA,WellValueB,WellValueC,WellExpensesA,WellExpensesB,WellExpensesC,WellRankA,WellRankB,WellRankC,WellGroupCode,IsValidCode,OptimalBuyingMonth,OptimalSellingMonth
13327,727,80,525,74,78,0,10555,19322,12579,dhghccb,1,6,8
13328,499,532,523,60,58,36,15483,16076,19020,bbfbeeg,0,4,10
13329,127,673,95,72,19,38,12965,13270,13422,ddgbcgh,1,1,4
13330,143,578,22,65,0,98,11366,5297,12650,aaecadf,1,2,7
13331,925,471,501,34,61,0,9924,1596,16078,hhadfdh,0,10,11
13332,456,365,777,75,0,92,811,16608,6186,bhggfeh,1,7,11
13333,425,106,649,30,18,21,1283,17942,10722,bfhcghc,1,8,11
13334,818,431,666,16,101,0,11212,7919,13704,hcagcfd,1,9,10
13335,78,793,886,80,76,0,9062,19307,7892,ehbghba,1,8,10
13336,461,183,666,58,91,20,15521,18233,15415,dgdafef,1,7,8
13337,866,568,64,92,31,0,15187,5822,19077,cggbbag,0,0,10
13338,514,636,780,0,15,100,5203,16399,2651,chbefbb,1,10,11
13339,172,316,378,94,0,0,3603,7932,3951,ehbbdcg,1,5,6
13340,543,230,16,35,0,97,14696,1036,17130,hccbhah,0,6,7
13341,365,383,857,91,100,93,13425,2305,1328,hcdcdah,0,3,8
13342,451,234,526,94,62,0,15225,12849,9113,ggeaafc,1,4,7
13343,741,651,576,68,67,27,6536,7279,12143,ebbeafd,1,5,7
13344,352,102,336,0,0,0,18853,6952,3966,hbdadhd,0,3,9
13345,977,523,432,79,38,0,19059,3358,11685,gaeebed,1,7,10
13346,509,295,189,0,0,0,15888,1646,12118,bfgchcg,1,8,10
13347,124,712,288,28,0,72,13962,10025,1519,gdfdhhf,0,8,9
13348,112,399,587,94,99,27,17369,17736,7850,hhfcfhc,0,0,5
13349,127,698,203,0,0,65,15016,11528,11671,hhebhec,0,1,11
13350,557,814,638,62,0,29,14769,6997,8385,cfbcefa,1,0,9
13351,710,446,267,24,19,59,1413,12393,15197,eedeehh,0,6,11
13352,654,273,63,0,26,96,4634,10947,5802,dcgehah,1,2,3
13353,28,461,66,19,0,94,12232,4795,11471,hdgbehb,1,8,11
13354,331,37,180,28,0,0,19925,9260,9842,dcdaabf,1,9,10
13355,568,375,273,71,75,32,2435,6973,19034,adfechf,1,5,7
13356,896,385,987,73,0,17,8275,19245,5807,bedadea,0,7,11
13357,931,949,357,0,0,74,10733,15395,8949,cfacaeg,1,3,9
13358,220,480,95,68,67,20,14784,19927,3192,gaabbff,0,3,5
13359,208,344,678,17,72,71,5665,18036,9784,ghdeded,0,3,6
13360,152,812,965,35,17,0,15646,12730,19043,dhahbhg,1,0,1
13361,952,641,104,94,80,64,2958,8768,16659,ghhedea,1,0,1
13362,575,771,411,0,74,26,10904,11449,5973,dcfhfdd,0,6,7
13363,952,574,367,99,0,0,2460,3715,5919,hdaddgf,1,3,4
13364,153,508,703,35,62,96,11122,15044,14579,dbeeaaa,0,5,11
13365,510,967,286,0,0,66,16144,18377,3059,cafcdgg,1,6,10
13366,109,247,566,0,61,29,10477,6724,3102,adghcbc,1,3,7
13367,817,469,361,27,60,101,19077,3227,13143,efcaade,1,1,2
13368,981,912,147,0,16,0,15894,1854,4496,hbgbcfc,1,0,11
13369,838,526,401,0,0,100,14288,11805,7685,ddbeebc,0,0,3
13370,444,172,102,0,26,0,1676,8556,5115,hdeeggc,1,6,7
13371,267,499,116,65,32,99,8233,16167,1907,cefeebh,1,5,7
13372,815,97,640,0,97,36,9787,7770,18381,ahaafgg,0,2,10
13373,418,561,922,0,73,29,13073,4655,3828,dgddbfh,1,5,8
13374,185,801,984,0,59,0,585,15214,17285,cefbgbb,1,3,4
13375,246,897,455,57,74,0,16380,8985,4454,agabbhg,0,4,6
13376,132,567,427,26,59,57,14959,16771,13008,dcggfha,1,7,10
13377,153,113,390,98,92,0,18428,11809,5174,gahhbba,0,1,7
13378,340,836,830,64,29,0,10116,2774,5038,fchacbf,1,0,11
13379,994,980,976,56,34,76,9993,5186,12544,hfhfaah,0,0,1
13380,502,210,630,59,0,74,15722,12116,10664,edacdgh,1,6,10
13381,298,732,829,34,23,0,11795,13206,5533,eaagcab,1,10,11
13382,319,961,10,62,17,55,19829,18037,10307,hfdccdg,1,4,5
13383,508,842,87,0,0,93,9965,3173,19086,gbcaffd,1,4,6
13384,967,213,534,76,0,0,14134,18216,11949,dgggccg,0,7,9
13385,92,155,738,99,0,65,13832,12179,19467,hhfdgfg,0,4,8
13386,373,908,884,0,20,0,10553,6598,9132,cdeaeef,1,3,5
13387,353,811,793,0,101,99,18526,2178,15651,ccebefh,1,10,11
13388,561,501,410,33,0,18,1354,13160,6845,gdhabcd,1,0,9
13389,455,887,690,63,0,70,11149,16266,2363,eebfgda,1,5,9
13390,646,646,418,76,0,0,17319,9986,15895,bccgfea,1,6,9
13391,74,799,133,0,73,19,2440,11899,1996,ecfbbee,0,6,7
13392,263,716,228,21,99,0,2307,15107,4769,fchddgf,1,5,8
13393,677,84,45,96,0,0,2887,2739,14808,hdadeaf,1,1,4
13394,41,774,269,100,67,71,2148,17626,14488,decfheb,1,10,11
13395,491,219,110,60,99,64,7884,6395,12926,ddefacf,1,4,7
13396,719,404,119,61,19,31,14920,18299,7077,gafeefg,0,5,8
13397,346,851,35,0,27,67,6649,5662,3248,haghefb,1,5,7
13398,605,104,159,67,89,0,13935,7213,16864,hcahghd,1,7,9
13399,352,488,255,71,66,22,11455,5455,5621,cahcaha,0,1,8
13400,591,676,510,0,56,71,3948,9469,2906,cadhaea,1,6,10
13401,530,165,39,0,0,94,13891,11865,12311,bedfhgc,1,4,7
13402,157,957,60,21,62,92,18174,3105,12571,cdhaffa,1,7,11
13403,925,952,822,71,92,0,6240,12301,1473,eechdfh,1,7,11
13404,577,768,369,0,16,62,6138,6266,3364,ahfbfbe,1,4,9
13405,357,104,400,55,69,26,18132,16579,19222,dchbbah,1,3,7
13406,323,805,413,0,0,0,12208,8469,15069,cabhbff,1,3,4
13407,451,845,171,0,0,38,17419,1824,9813,ggfddfd,0,3,9
13408,212,354,736,71,67,99,11926,18137,12174,dcdfffc,0,2,5
13409,165,539,545,0,93,34,15012,10423,3819,abfhbbg,1,1,10
13410,721,510,145,0,95,0,1870,8106,2135,edhahfb,1,5,8
13411,996,136,974,0,64,35,8355,13622,17567,aacbdde,1,7,9
13412,320,970,736,0,33,0,9687,725,18252,agbfged,1,6,9
13413,108,889,377,0,69,97,14820,9846,16693,daehbbg,1,10,11
13414,469,990,104,66,28,0,787,19917,12635,ffdgcae,1,2,4
13415,225,546,927,30,37,0,19124,17692,10313,aaabgbe,0,3,7
13416,285,840,345,0,0,0,7987,10456,19023,dbhhhga,1,6,10
13417,746,551,394,0,0,70,838,19575,3363,dbacgdd,1,10,11
13418,814,848,200,68,0,77,5493,9488,2722,afhbdab,1,9,11
13419,62,189,405,0,26,99,1920,2730,7592,gbgcheg,1,3,8
13420,715,752,11,100,0,101,10519,7325,14582,eghhfdh,1,0,1
13421,110,459,406,28,0,35,1149,19912,14049,eaegcca,0,0,5
13422,187,981,274,95,79,34,10556,4163,14111,gfgaeeg,0,3,4
13423,599,651,985,95,0,0,10355,3610,2078,edgbhaf,1,0,4
13424,53,395,906,0,0,80,17629,15182,9847,addcfhf,1,5,10
13425,34,803,113,0,0,63,7951,2032,15370,heegfdf,1,6,7
13426,215,249,315,19,96,34,18544,5858,16926,eegcaae,0,0,11
13427,672,800,53,77,36,67,10083,18026,16533,cgfddhc,1,5,11
13428,681,575,157,0,0,0,2043,10558,14648,hbfbaec,1,0,2
13429,320,197,605,0,59,98,12864,18834,19717,cadcfgd,1,2,3
13430,880,951,705,91,101,22,17265,9054,8798,adghdfd,1,5,7
13431,953,52,989,0,0,75,19987,5403,3153,dheeeeh,0,6,10
13432,247,627,429,0,25,17,16296,7275,10195,ghgcbfc,1,1,6
13433,628,209,827,0,0,23,12920,3059,1862,gbbcecc,0,2,4
13434,288,87,918,16,0,75,996,19441,11895,afacgfh,1,3,8
13435,773,749,266,69,56,0,14618,5970,13786,dchbedh,1,7,11
13436,207,663,975,58,98,78,16507,697,11493,gccefcf,0,3,4
13437,332,840,66,66,68,90,10021,19729,8396,dcehbhd,1,3,10
13438,318,974,707,65,0,59,7716,17260,17381,edchgfh,1,3,10
13439,11,887,216,21,0,79,16408,526,17480,aafaacf,0,4,11
13440,717,916,925,26,0,20,5331,10747,11278,bhhfebf,0,2,6
13441,147,288,861,76,96,0,8860,10374,18439,gaaeecd,1,7,10
13442,153,836,497,28,0,91,16815,2377,11212,ehaaddf,1,8,11
13443,719,654,452,30,24,68,16459,4685,17752,ebaecdh,1,6,8
13444,186,259,272,80,61,0,9297,19473,8158,dfggdfe,0,5,8
13445,673,310,869,70,0,80,8147,4510,1880,ghghhgg,0,1,11
13446,350,252,884,0,96,32,16319,18812,19676,facbcha,1,8,11
13447,140,900,854,16,32,31,13950,7550,7935,fchfeed,1,4,5
13448,902,275,814,69,37,100,18305,9393,8666,aacfdhe,1,9,10
13449,37,500,70,65,0,0,5350,11029,7484,bhchffc,0,10,11
13450,267,541,958,0,38,96,9047,5676,6422,hbaacdg,1,0,1
13451,113,667,11,0,0,26,3925,13273,10764,hahbbae,0,0,1
13452,842,250,889,33,0,0,1502,17185,2470,gcfdeca,1,0,3
13453,985,158,29,0,99,0,19323,17019,10049,ccggcfe,0,5,8
13454,915,298,464,72,71,31,11306,11381,11489,cbhahcg,1,3,10
13455,441,123,416,99,72,30,12054,13865,14956,beaaefb,0,5,8
13456,358,129,938,0,0,89,19195,16107,15095,fgbbfgd,0,3,10
13457,619,480,697,33,0,80,7219,8663,10158,abdccdb,0,0,6
13458,185,279,450,33,35,0,10324,11546,14813,ebcaebd,1,3,6
13459,358,561,42,70,20,101,17510,12626,1967,hgfffhd,0,2,9
13460,688,261,53,56,70,0,9177,1584,11241,hbbefhg,1,1,10
13461,501,617,408,97,94,69,11657,3665,4999,cffghdc,1,5,9
13462,803,16,131,67,0,74,7164,628,2424,ggdfhgc,1,8,9
13463,615,985,47,0,22,20,16036,4206,1964,dgehebh,1,8,11
13464,75,15,781,89,16,70,4440,2013,15364,cecbhbc,0,10,11
13465,729,227,144,96,57,61,3733,3636,12580,hchgfhb,1,0,5
13466,151,365,588,35,61,0,593,18063,773,gafbadh,1,7,11
13467,691,264,121,0,71,0,11857,12116,7277,fbcfada,1,5,6
13468,24,208,763,17,57,68,14367,18358,12927,gahhdcd,1,5,7
13469,843,924,846,16,0,0,10166,16612,8417,fagchcb,1,1,11
13470,541,55,247,26,17,60,9698,19267,8752,gaeagfg,0,2,8
13471,29,179,442,0,28,20,4664,14827,10603,efcdaae,1,6,10
13472,535,635,605,0,0,0,8188,6885,18182,bhdgdag,1,3,10
13473,276,218,115,0,0,0,1024,7965,15369,ghgecea,1,2,4
13474,888,779,668,0,56,37,4487,8850,9281,fffegag,0,3,8
13475,499,231,719,27,62,18,8772,14357,16135,ecdbcfd,1,6,9
13476,736,95,811,0,0,28,10938,3056,19577,beggfdc,1,6,10
13477,720,475,590,74,0,56,13187,8690,6676,cfdghde,1,7,10
13478,541,660,771,0,67,60,5822,896,2467,ggfdaah,1,5,6
13479,873,574,214,27,74,36,12979,2030,9022,gbbhafg,1,0,9
13480,602,84,595,0,0,66,9584,7753,16194,cdbaeed,1,4,10
13481,417,179,44,75,73,20,12084,9861,11917,abdccea,1,8,9
13482,35,954,993,0,0,0,13111,17953,3140,ahfbeab,1,3,9
13483,982,128,932,0,63,0,5414,6096,2395,dfdeaha,1,0,4
13484,987,67,538,0,91,89,17274,13421,2005,gfgfbce,1,0,5
13485,166,695,16,37,38,0,8866,10733,5312,dbbbcaf,1,4,7
13486,485,656,358,17,100,74,2266,10106,6991,hbefedg,1,9,10
13487,922,602,593,15,0,0,3707,14807,8934,ffhhche,0,6,10
13488,610,764,285,74,0,0,17488,11838,7390,eheeegd,0,8,10
13489,469,957,950,0,72,91,1282,12122,9302,aaghdfe,1,3,9
13490,866,529,559,0,100,0,13512,9243,17625,bhahedf,1,1,6
13491,481,407,22,0,0,62,11055,7219,15628,deagebh,1,7,9
13492,184,429,448,36,65,55,18028,14641,8128,dchhdeh,0,5,8
13493,822,134,977,34,0,70,1171,3907,11140,ffahabe,1,5,9
13494,984,432,142,63,21,96,19006,10132,19143,aehcfee,1,1,7
13495,326,125,263,0,62,0,13890,875,2959,cbdfeea,1,3,8
13496,903,52,548,101,0,0,17870,18806,7335,fggdgcf,0,6,10
13497,334,721,184,0,0,93,4643,1887,4697,cbdaabe,1,6,8
13498,883,740,588,0,27,78,16207,4757,19488,bcfecdf,1,7,11
13499,764,415,537,30,0,0,17343,12483,14246,bfcfadb,1,4,10
13500,359,501,598,0,0,67,2655,7932,18201,gefedbf,1,0,2
13501,618,284,331,70,100,100,19905,13075,19343,dbddabe,0,2,9
13502,894,289,254,29,70,93,6677,8078,17398,bhhaffg,1,0,5
13503,471,900,288,37,0,0,19001,1711,13712,accdaeb,1,0,3
13504,730,932,333,67,92,0,16748,15900,1193,hgfcgbd,1,5,9
13505,852,490,329,95,0,23,14057,11938,9725,agdgdgf,0,10,11
13506,178,502,802,101,17,0,11852,18756,15015,dddgecb,1,8,9
13507,92,741,734,0,32,80,17177,14673,9647,ffcahhh,0,4,11
13508,225,656,822,38,55,27,5575,12398,10193,cedhbfa,1,5,7
13509,640,567,338,0,0,75,1502,2196,4281,gdgdehe,0,2,6
13510,970,161,582,60,21,62,14256,6598,8793,hgbhded,1,2,6
13511,227,247,94,72,0,0,14109,3761,9288,cbhecff,1,3,5
13512,200,779,449,97,26,21,14847,1017,13807,hhfdfca,1,5,6
13513,612,796,67,0,32,0,18769,12356,19882,dfbeacd,1,9,10
13514,421,250,754,101,91,0,10298,18149,15254,bahaegh,1,5,9
13515,277,738,324,18,0,18,15891,19528,15882,fafhgdg,1,2,4
13516,92,106,85,59,97,24,1781,5041,18814,cacaghf,1,6,9
13517,487,123,571,0,0,100,14729,7214,17099,cccfcha,0,10,11
13518,434,844,828,75,35,95,5108,2341,6185,aaedbff,1,2,10
13519,288,343,675,0,0,0,4763,3768,6502,ccfbbgd,1,1,2
13520,797,66,462,0,96,62,6095,15837,10290,bdcehga,1,4,10
13521,790,234,957,21,16,0,7976,2679,4593,ehfbade,1,10,11
13522,601,688,375,28,0,0,19475,587,2415,eddecdf,0,2,3
13523,449,891,161,17,18,0,6345,2610,18498,bdbhhca,1,5,11
13524,37,833,738,0,0,65,1889,14678,16172,fchegdf,1,2,7
13525,170,696,935,89,0,27,5055,3901,3817,bdhddhe,0,7,9
13526,46,797,868,89,0,77,5137,7018,2361,chbbgee,1,3,8
13527,975,894,739,95,0,0,1475,1189,19391,bebedfb,0,3,5
13528,766,722,457,58,0,36,11233,2674,16388,cfdgfhb,1,0,1
13529,752,962,208,59,0,56,3802,16253,1905,aagacee,0,2,6
13530,920,640,247,97,77,90,13752,3057,5586,feegdda,1,0,6
13531,216,968,259,0,31,92,5098,5389,17149,aeabbaf,0,1,6
13532,329,501,399,37,64,0,16219,1306,19948,ggfacbg,1,8,9
13533,82,631,757,75,0,62,2915,4678,14887,feaahac,1,3,9
13534,545,823,204,0,0,15,11100,5556,9995,addadbg,0,1,7
13535,399,603,909,78,0,90,15207,10009,7941,dehefaa,1,6,7
13536,494,240,729,77,36,35,6765,3841,8034,fceggee,0,2,9
13537,909,841,585,93,29,0,10034,17307,3550,ccafaad,0,0,10
13538,426,654,599,101,26,39,6394,7417,2951,feddbcb,1,2,10
13539,585,843,403,94,0,0,5955,14733,7837,fchbfhb,0,7,11
13540,977,324,245,27,57,0,4728,1844,17934,fgbbbdd,0,8,9
13541,382,905,395,33,101,77,16311,7522,10451,ghdbhbh,0,3,11
13542,469,83,755,71,0,77,17751,12788,4436,abfbahf,0,1,3
13543,81,660,274,15,34,0,18665,6353,12347,ahfeeff,0,6,10
13544,245,557,754,98,0,31,2047,17024,8761,cgdgdhd,0,7,9
13545,746,505,977,0,0,62,6624,13537,10006,aababdg,0,0,8
13546,304,95,314,0,0,37,5257,8780,6348,egchceg,0,1,8
13547,489,689,723,0,69,92,16501,12416,9985,cgdfgfd,0,4,10
13548,921,504,69,79,18,0,7185,6249,11459,cdhcceg,1,7,11
13549,240,458,901,33,28,28,2285,15040,10379,dabcbfd,1,6,9
13550,685,497,493,0,76,17,19963,9826,5264,hhcgbge,1,3,6
13551,654,72,144,69,74,0,13861,19733,12365,ehgdgeb,1,7,11
13552,338,467,100,67,0,97,15534,9345,12198,cfdhbeh,1,8,10
13553,275,820,496,0,17,98,11821,13494,16712,bhggdac,1,4,11
13554,194,910,896,0,63,0,12733,18558,9556,chfaahb,1,10,11
13555,924,24,600,0,98,24,3097,8288,9710,hffbdcd,1,8,10
13556,737,853,377,0,80,0,6265,12302,9673,hdbcaaa,1,3,7
13557,194,461,760,0,68,0,7998,4574,18242,ffaghab,1,7,11
13558,133,805,549,28,19,0,14463,7315,9879,fgdcgdh,1,5,11
13559,716,166,790,16,0,0,16892,14657,12669,hcacgad,1,0,7
13560,771,959,687,0,0,55,9640,13114,11901,cbefbdd,1,0,7
13561,770,847,574,97,89,101,9474,8781,9808,bbaahah,0,3,5
13562,86,163,352,56,0,0,18355,3191,16636,bfdhahf,1,7,9
13563,482,537,269,0,61,36,10285,17965,6748,cdbafcf,1,0,4
13564,652,21,947,0,0,0,7829,4345,18991,befcgcd,1,8,9
13565,728,903,375,28,0,37,9918,7569,16332,begffgc,1,9,10
13566,61,531,989,34,95,30,1291,1142,14214,hfhegba,1,10,11
13567,714,979,576,0,38,76,2995,5955,18877,hhhadha,0,6,11
13568,663,398,266,19,0,62,12539,9969,8871,bfagbgb,0,2,11
13569,282,554,373,0,63,0,7871,15255,16665,hhbbabg,0,6,8
13570,761,725,318,0,70,17,7494,9433,7748,eageaha,0,0,9
13571,547,30,987,76,0,72,5353,4091,15296,chaabaa,0,3,4
13572,478,862,95,0,27,68,16134,19137,2684,hadhghe,1,9,10
13573,775,802,770,55,89,61,11462,1654,16355,ceehbeb,0,7,10
13574,21,299,70,0,91,60,3400,3861,18394,ghhhbhg,0,0,6
13575,792,640,646,67,18,55,3865,8339,7091,ccaaebh,1,7,10
13576,523,461,337,66,0,68,2824,2401,9875,hfhbefg,1,3,10
13577,972,942,776,69,67,76,2571,1242,14672,fagfbch,1,5,7
13578,886,665,742,0,0,0,3620,17891,758,ahhbhfa,0,1,10
13579,285,828,812,65,0,80,16315,9129,3647,egdecgg,0,9,10
13580,81,990,337,23,23,0,7002,13296,4713,adeecce,0,8,11
13581,116,570,837,64,0,0,2568,13567,8709,gcbbcbg,0,8,11
13582,52,975,17,23,96,0,14047,11211,5505,bdbcggg,0,8,9
13583,485,704,379,63,91,74,12436,19991,1750,ggcgdbe,1,9,10
13584,430,291,334,90,60,0,14339,18220,2613,bbaacag,0,2,7
13585,413,27,967,59,16,0,11453,18156,5938,fecdchb,1,3,6
13586,310,810,844,0,79,0,11749,15568,14432,chgffbe,1,8,9
13587,429,799,270,0,0,95,3777,11609,8118,dfffbac,1,3,8
13588,90,944,291,0,23,0,3161,2413,6164,dhdhcfh,0,6,9
13589,959,214,908,0,27,93,17652,7971,1596,faccfdh,1,3,9
13590,573,584,812,23,38,25,16265,9946,5369,defafhd,1,3,8
13591,633,274,134,35,0,23,18631,12234,11892,dcaceeg,1,3,5
13592,720,549,70,0,27,74,11917,6436,15231,ffhbdca,1,3,11
13593,713,105,175,0,32,0,17908,10014,5683,egfhahe,1,9,10
13594,285,852,855,0,0,0,7529,14538,967,gegefcd,1,0,7
13595,38,727,102,62,0,78,14183,15816,10772,cbchdgh,1,6,7
13596,558,95,486,0,0,34,17380,8830,4970,fecgfad,1,0,5
13597,392,222,221,58,0,0,9099,2091,11039,hhefbdh,1,2,5
13598,410,129,474,0,71,0,5176,1541,17467,hacgffc,1,8,9
13599,152,141,367,0,35,0,7825,9871,6766,fgagheh,1,1,11
13600,907,283,713,39,98,0,3774,10594,5922,cdagcaa,0,6,10
13601,695,431,984,33,0,67,15017,16759,2010,cdheefd,1,7,11
13602,260,202,714,33,0,71,2012,4300,4333,eheefec,0,10,11
13603,11,77,344,0,22,0,12891,10322,19338,hgbhdbh,0,3,7
13604,16,555,809,36,0,0,10787,15336,15326,dabccec,1,3,6
13605,842,114,272,69,0,0,5195,17684,14249,bcfaffa,0,5,7
13606,690,252,965,37,28,31,4581,7668,12067,gcadefa,1,2,4
13607,56,354,555,61,63,76,12720,4777,4667,dcegacb,1,4,6
13608,94,708,546,63,89,36,12093,12271,8618,dgaacde,1,4,7
13609,991,928,26,62,28,0,8570,11573,9677,feafgag,0,9,11
13610,712,193,741,92,70,63,16838,14769,19690,gdabebe,1,5,7
13611,429,563,151,27,68,66,6234,9702,5662,bcaahgb,1,2,7
13612,548,353,30,0,0,22,6571,1376,5684,abeaaeb,0,1,2
13613,997,482,427,68,0,0,5486,19239,19694,cefaefh,1,1,11
13614,547,475,949,30,97,64,1364,19496,5852,hdgagfc,1,9,11
13615,363,444,329,64,0,0,13732,19159,13239,bfhaadd,1,1,6
13616,747,849,578,72,94,0,8872,12956,620,dfahdbe,1,0,2
13617,122,745,453,0,90,0,9948,9536,5242,ffbgfbh,0,1,7
13618,102,270,690,27,0,95,5556,19770,2475,ecagagc,0,2,7
13619,499,661,264,36,22,0,19507,15783,2100,eafafad,0,1,4
13620,255,389,886,0,67,94,16219,4866,7503,abehaec,1,3,10
13621,408,214,228,15,0,62,16120,1311,6193,hfcdhab,1,10,11
13622,848,513,769,0,0,28,17771,9151,14918,hgcaccd,1,4,6
13623,167,603,798,35,0,0,14820,15124,2027,eaccdcb,1,0,5
13624,12,300,531,63,0,90,8892,10729,1537,cgbfefa,1,10,11
13625,96,628,313,0,0,0,6251,14854,12092,aaddgce,1,1,2
13626,311,289,344,0,100,76,14756,5405,4053,dcgahdb,1,4,5
13627,865,164,646,36,66,0,2274,5363,19510,abeggag,0,2,5
13628,64,829,699,99,90,0,7705,17047,631,agbechd,1,7,11
13629,210,103,183,55,0,0,19584,8345,1787,achghdb,1,8,11
13630,57,675,494,0,39,0,2712,10757,12824,echdgaa,1,10,11
13631,567,565,475,32,62,19,6165,7987,3579,hefbheb,0,6,9
13632,912,346,429,0,0,90,5325,19388,8831,hhfafgc,1,4,11
13633,259,447,295,0,21,0,4353,2049,15130,hffefdh,0,8,11
13634,581,358,130,59,68,56,18661,5165,1409,hhbdadd,0,7,11
13635,870,45,391,0,69,68,15315,8713,5940,hgaadeh,1,10,11
13636,880,449,487,0,18,0,3583,18914,18088,aefghhd,1,6,9
13637,607,383,317,0,56,25,5397,2955,6807,dddghab,1,10,11
13638,95,640,565,56,24,55,5977,5572,1757,efhebef,0,8,9
13639,526,81,828,38,75,99,1674,9584,7193,ghgffhf,0,7,11
13640,922,994,983,59,28,69,5593,978,4955,ffabega,1,2,5
13641,721,599,772,20,26,95,8226,15748,14578,gdhhafa,1,5,11
13642,713,510,755,58,37,57,16781,2244,11407,hfgcbbg,1,7,10
13643,229,982,685,25,100,0,13171,6511,13033,ffahhbf,0,2,4
13644,90,769,744,70,0,0,1043,9159,3234,bddchbf,1,2,3
13645,872,226,24,98,66,77,2909,10883,17136,dabdgfg,1,3,6
13646,803,876,602,78,0,0,13027,6665,19708,eeahfbb,1,5,6
13647,132,412,374,71,62,70,6502,2566,2110,fdfbbfc,0,3,8
13648,194,246,15,24,0,37,19232,4031,11057,fehhgfg,0,2,10
13649,712,994,998,0,0,23,13912,18767,12143,fbbaddd,0,5,8
13650,586,456,56,90,0,0,14228,11583,11672,fedadea,0,7,8
13651,833,873,174,15,56,69,12567,17895,880,hafhahg,0,9,10
13652,817,973,530,0,74,0,7903,12532,2840,dhchbad,1,7,9
13653,248,929,435,61,19,21,6641,8473,676,daabbbb,0,0,4
13654,562,159,403,0,0,0,11139,9198,13205,agfhdfa,1,3,8
13655,142,573,382,0,0,15,11636,13610,15046,cacbdcd,0,0,2
13656,552,184,131,0,30,0,3340,15884,908,bdbhhea,1,8,11
13657,946,137,30,101,38,57,14177,18896,13914,ffeeceg,0,7,11
13658,871,949,788,20,0,92,19285,18905,19940,dgcccee,0,1,9
13659,845,241,643,91,0,58,14885,13286,15737,eccafdg,1,8,10
13660,137,691,414,23,0,38,1722,3340,818,fcafehh,1,7,8
13661,564,297,35,38,75,33,12162,2932,13139,ccdhgbh,1,7,11
13662,696,535,151,58,62,0,5931,15460,9393,hhgedea,1,10,11
13663,839,953,800,66,0,0,13965,18141,866,bggdbfb,0,8,11
13664,774,478,315,0,0,0,14535,15797,5283,echdcdh,0,7,9
13665,302,262,474,96,0,0,11577,8554,4120,dghadeh,1,3,10
13666,163,160,149,0,38,0,13520,15695,1655,abhdhbb,0,6,11
13667,410,82,800,95,0,0,15401,7694,785,eeeedbe,0,6,11
13668,38,273,919,89,94,19,9603,7186,16056,ccdbhea,1,5,11
13669,673,991,850,93,56,0,1531,9723,15955,bgbadgf,1,0,3
13670,930,671,499,0,0,0,9629,6075,6182,afgfcag,0,2,5
13671,880,75,324,101,92,0,19148,8931,4215,ahccchh,0,0,4
13672,292,812,873,0,0,22,19762,5273,6112,dchedbd,1,3,10
13673,539,451,101,0,95,90,4044,14453,14882,cgcedaa,1,9,10
13674,349,72,779,71,26,35,12489,6698,7627,fdchcge,1,0,3
13675,286,314,698,75,0,0,9383,651,19308,fbdfgag,1,8,10
13676,362,77,468,94,0,63,2971,18808,14320,fagadac,1,2,6
13677,975,615,530,79,22,0,1596,13269,4860,bcbaddg,1,1,8
13678,957,75,494,0,70,70,11976,15458,4437,eaeadhb,1,4,8
13679,696,180,903,0,19,23,8297,2606,15880,ceghhcc,0,1,6
13680,73,65,447,32,70,59,10250,2428,12959,fhbddgb,1,3,5
13681,593,275,770,72,0,0,19820,19145,709,behgahf,1,1,8
13682,156,14,928,64,0,34,12485,2574,17723,ghhhgfa,0,10,11
13683,729,853,543,0,78,68,7694,4162,1561,gffhdfg,0,0,1
13684,929,531,89,0,21,0,11933,1735,9797,bcgbecc,0,4,11
13685,862,751,808,0,91,69,3783,8025,6008,habcffh,1,1,6
13686,248,50,305,36,0,79,17038,8409,7412,bbdhchh,0,6,11
13687,404,10,735,95,0,98,15929,11211,16832,adhcdee,1,7,8
13688,319,271,793,0,93,31,5802,13064,15842,hfgbeaa,1,7,11
13689,720,270,245,97,30,0,5206,2913,15987,eggfgeh,0,3,11
13690,820,985,329,95,37,63,14584,13692,18300,fgbfdcc,1,0,9
13691,138,236,163,0,64,30,19182,1097,12438,ebeeaga,0,6,10
13692,240,450,414,101,0,66,12357,6522,3167,bgadbha,1,8,9
13693,927,653,377,98,0,0,6013,15384,11068,fhheefc,0,0,2
13694,574,500,48,37,0,0,18274,19804,5738,dbaacfd,1,2,6
13695,530,53,996,0,0,58,17389,7558,11599,haebead,1,5,10
13696,267,399,107,94,99,26,17452,8429,12047,gfcaffe,1,8,9
13697,934,201,923,0,80,70,2466,3047,1589,gggagbf,0,6,9
13698,143,164,626,79,93,0,3588,17363,17314,gadcbde,1,2,10
13699,434,451,762,27,16,72,19909,8306,18399,abefgab,1,3,7
13700,467,999,788,66,17,67,6584,6014,6794,gcbbcce,0,5,9
13701,796,346,370,21,0,16,6476,14349,18239,gafdggb,1,9,11
13702,515,881,954,69,59,18,18574,1174,10725,bffchgb,1,10,11
13703,928,478,431,0,0,26,5176,1052,10386,eaaeebb,0,10,11
13704,966,809,869,91,65,26,16815,17047,10885,becaehh,1,4,8
13705,399,31,616,95,0,31,783,4385,19969,fbfeccd,1,5,11
13706,859,767,809,0,62,75,19149,13431,14674,fdefecc,0,9,11
13707,108,776,978,73,93,96,11396,18358,12907,eahgacd,1,3,7
